platform,keyword_used,category,video_id,video_title,video_description,comment_id,text_content,comment_date,source_url,country_context,location_geographic,clean_text,motivation_type,motivation_score
YouTube,big cat pet,Big Cat,IgQ_iBbNw8I,She Recorded The Growth Of Her Mainecoon 😱😂 - WorldBeAmazed,"She documented the growth of her Maine Coon by recording monthly videos of her cat. With each passing month, the cat grew ...",UgxrTME-razVmtVa_Jh4AaABAg,"I love Maine Coone cats, it's on my bucket list to see one in person instead of just pics and videos",2023-09-08T00:31:00Z,https://www.youtube.com/watch?v=IgQ_iBbNw8I,US,Maine,i love maine coone cats it's on my bucket list to see one in person instead of just pics and videos,Active Motivation / Ownership Desire,0.7053279876708984
YouTube,big cat pet,Big Cat,IgQ_iBbNw8I,She Recorded The Growth Of Her Mainecoon 😱😂 - WorldBeAmazed,"She documented the growth of her Maine Coon by recording monthly videos of her cat. With each passing month, the cat grew ...",Ugyl3B8GuHXCvyQkcuB4AaABAg,Dude this cat mogged me 💀,2023-12-13T21:44:24Z,https://www.youtube.com/watch?v=IgQ_iBbNw8I,US,US (text signal),dude this cat mogged me,Active Motivation / Ownership Desire,0.7449723482131958
YouTube,big cat pet,Big Cat,UaZ_jBYBYQA,Big Cat Mouthing Affection! AMAZING,Book a tour here: https://www.singlevisioninc.org.,Ugz27Sn_wqk5n_JDL5B4AaABAg,"Me: Your eating my hand
Giant murder kitty: I Love you too.",2022-07-24T21:11:25Z,https://www.youtube.com/watch?v=UaZ_jBYBYQA,US,US (text signal),me your eating my hand giant murder kitty i love you too,Active Motivation / Ownership Desire,0.7339301705360413
YouTube,big cat pet,Big Cat,UaZ_jBYBYQA,Big Cat Mouthing Affection! AMAZING,Book a tour here: https://www.singlevisioninc.org.,Ugxpag0azJQZ1Nw0GBd4AaABAg,“Bites hand off” :he is showing me love🥰🥰,2022-08-21T13:59:17Z,https://www.youtube.com/watch?v=UaZ_jBYBYQA,US,US (text signal),bites hand off he is showing me love,Active Motivation / Ownership Desire,0.8746321201324463
YouTube,big cat pet,Big Cat,McfgvFUO4fM,Lions Reaction To Catnip! SO CUTE,Binta's reaction to catnip!,UgyLV92bMoIqx4gbiud4AaABAg,"Lion comes running at you... life saver, Big bag of catnip in his face. 😂",2023-12-12T17:27:31Z,https://www.youtube.com/watch?v=McfgvFUO4fM,US,US (text signal),lion comes running at you life saver big bag of catnip in his face,Active Motivation / Ownership Desire,0.6447837948799133
YouTube,big cat pet,Big Cat,McfgvFUO4fM,Lions Reaction To Catnip! SO CUTE,Binta's reaction to catnip!,UgzrQu5-GhRJxGA1O854AaABAg,"Am showing this to my wife. I give Princesses Myu catnip about every 2 1/2 months and she digs it. Myu is my baby. I rescued her at what my vet determined was about 11 days old. Until that day I was honestly not a cat person. But that day I determined to be her papa and learned a whole lotta shit from my vet. I became a mother cat for a kitty. It was awesome! And when I learned my princess could have catnip I gave it a go, she loved it! My wife FREAKED out. I backed it up with research and verified professionals but this did not deter my wife from believing I was introducing our beloved 王女さま (princess as we live in Japan) to the devils lettuce. Maybe it’ll change her mind, maybe it won’t. Either way I know big cats and my princess both love to roll with this shit the same way👍🏻",2022-12-26T12:48:43Z,https://www.youtube.com/watch?v=McfgvFUO4fM,US,US (text signal),am showing this to my wife i give princesses myu catnip about every 2 1 2 months and she digs it myu is my baby i rescued her at what my vet determined was about 11 days old until that day i was honestly not a cat person but that day i determined to be her papa and learned a whole lotta shit from my vet i became a mother cat for a kitty it was awesome and when i learned my princess could have catnip i gave it a go she loved it my wife freaked out i backed it up with research and verified professionals but this did not deter my wife from believing i was introducing our beloved princess as we live in japan to the devils lettuce maybe it ll change her mind maybe it won t either way i know big cats and my princess both love to roll with this shit the same way,Active Motivation / Ownership Desire,0.8697071075439453
YouTube,big cat pet,Big Cat,f31bgL8-iaI,They are just bigger cats🐱#cat #cats #fyp #funny,,UgyP0pnAsR6ZP-tfjER4AaABAg,Cute wild cats that are cable of eating you and tearing you to ribbons. Remember these people are their trainers or rescued them when they were young which is why they are being friendly to the humans here.,2025-05-11T14:09:52Z,https://www.youtube.com/watch?v=f31bgL8-iaI,US,US (text signal),cute wild cats that are cable of eating you and tearing you to ribbons remember these people are their trainers or rescued them when they were young which is why they are being friendly to the humans here,Active Motivation / Ownership Desire,0.6670236587524414
YouTube,big cat pet,Big Cat,f31bgL8-iaI,They are just bigger cats🐱#cat #cats #fyp #funny,,UgzqwPQQQWEX5ayturl4AaABAg,"Obviously, this lady knows what she is doing but never forget to anyone who thinks they're just big cats
They're still wild animals and can end you in a heartbeat even if you think you have a strong bond with them",2025-05-10T18:04:33Z,https://www.youtube.com/watch?v=f31bgL8-iaI,US,US (text signal),obviously this lady knows what she is doing but never forget to anyone who thinks they're just big cats they're still wild animals and can end you in a heartbeat even if you think you have a strong bond with them,Active Motivation / Ownership Desire,0.7464904189109802
YouTube,big cat pet,Big Cat,f31bgL8-iaI,They are just bigger cats🐱#cat #cats #fyp #funny,,UgwzJpJ4znjlMypuD-t4AaABAg,I have never heard a large cat meow before or make any of the other kitty sounds that you have just shown us. Thank you! Now I want one too. Ha!,2025-05-10T15:51:54Z,https://www.youtube.com/watch?v=f31bgL8-iaI,US,US (text signal),i have never heard a large cat meow before or make any of the other kitty sounds that you have just shown us thank you now i want one too ha,Active Motivation / Ownership Desire,0.5623513460159302
YouTube,big cat pet,Big Cat,f31bgL8-iaI,They are just bigger cats🐱#cat #cats #fyp #funny,,Ugyi-JdfW2SaJvQ1NV54AaABAg,Oh. I'm jealous. I want to love too.,2026-02-18T06:27:59Z,https://www.youtube.com/watch?v=f31bgL8-iaI,US,US (text signal),oh i'm jealous i want to love too,Active Motivation / Ownership Desire,0.6228823661804199
YouTube,big cat pet,Big Cat,eV_AWjIk2zE,Big the Pet Cat,"Sonic deals with tails bringing home these stupid pets. to be fair, it's hard to find a good animal when most of them are allowed to ...",UgzOWioHr6lh4rlgk7l4AaABAg,"If the end goal was just to have his new friend get to move in with him and also make him no longer houseless by any means necessary, I can actually believe that Tails felt a bit of shame.  Not a ton, but a bit.",2023-07-05T15:42:28Z,https://www.youtube.com/watch?v=eV_AWjIk2zE,US,US (text signal),if the end goal was just to have his new friend get to move in with him and also make him no longer houseless by any means necessary i can actually believe that tails felt a bit of shame not a ton but a bit,Active Motivation / Ownership Desire,0.791494607925415
YouTube,big cat pet,Big Cat,eV_AWjIk2zE,Big the Pet Cat,"Sonic deals with tails bringing home these stupid pets. to be fair, it's hard to find a good animal when most of them are allowed to ...",UgyXbbsDgJv40iw7V1R4AaABAg,"The way Big said ""I'm THWEE"" got me so hard!",2022-09-23T14:26:46Z,https://www.youtube.com/watch?v=eV_AWjIk2zE,US,US (text signal),the way big said i'm thwee got me so hard,Active Motivation / Ownership Desire,0.724004328250885
YouTube,big cat pet,Big Cat,sW2fU8WKUQQ,The Most Aggressive House Cat: Savannah Cats #shorts #animals #cats,Unveiling the Enigma: Explore the World of Savannah Cats! Join us on an enthralling journey into the captivating universe of ...,Ugx82l9DpiI6sf4p4tZ4AaABAg,In a heartbeat ❤ I want a F1 ❤,2025-08-26T16:43:58Z,https://www.youtube.com/watch?v=sW2fU8WKUQQ,US,US (text signal),in a heartbeat i want a f1,Active Motivation / Ownership Desire,0.7421405911445618
YouTube,big cat pet,Big Cat,sW2fU8WKUQQ,The Most Aggressive House Cat: Savannah Cats #shorts #animals #cats,Unveiling the Enigma: Explore the World of Savannah Cats! Join us on an enthralling journey into the captivating universe of ...,UgzUNFGsQf7YRdBkQA54AaABAg,"Yes bro I want to adopt it right now bro tell me where I can get it right now I will even sign the ado, option papers I also want it to be my cats friend",2025-08-06T20:12:34Z,https://www.youtube.com/watch?v=sW2fU8WKUQQ,US,US (text signal),yes bro i want to adopt it right now bro tell me where i can get it right now i will even sign the ado option papers i also want it to be my cats friend,Active Motivation / Ownership Desire,0.993061363697052
YouTube,big cat pet,Big Cat,sW2fU8WKUQQ,The Most Aggressive House Cat: Savannah Cats #shorts #animals #cats,Unveiling the Enigma: Explore the World of Savannah Cats! Join us on an enthralling journey into the captivating universe of ...,Ugzk5GDII-FxoDVDdAV4AaABAg,Heck yeah I want one! ❤ Maybe in the future when I get land and build a huge catio so they can go in and out of the house. A cat like that needs stimulation,2025-11-21T16:30:19Z,https://www.youtube.com/watch?v=sW2fU8WKUQQ,US,US (text signal),heck yeah i want one maybe in the future when i get land and build a huge catio so they can go in and out of the house a cat like that needs stimulation,Active Motivation / Ownership Desire,0.9032827019691467
YouTube,big cat pet,Big Cat,sW2fU8WKUQQ,The Most Aggressive House Cat: Savannah Cats #shorts #animals #cats,Unveiling the Enigma: Explore the World of Savannah Cats! Join us on an enthralling journey into the captivating universe of ...,UgxYOmVcRiJaSe_ek5V4AaABAg,"Yes I would love to have one or anyone of those cats. I think the aggressiveness probably comes from their human or possibly what the might have been through, how they were treated, Even though they were born with certain traits and personalities, I still think the human has the most to do with how the cat acts. The time & love plus what they try to teach  them. They are very good learners, where do ya think they got ""COPYCATS""😲🙀😜",2025-08-03T21:41:51Z,https://www.youtube.com/watch?v=sW2fU8WKUQQ,US,US (text signal),yes i would love to have one or anyone of those cats i think the aggressiveness probably comes from their human or possibly what the might have been through how they were treated even though they were born with certain traits and personalities i still think the human has the most to do with how the cat acts the time love plus what they try to teach them they are very good learners where do ya think they got copycats,Active Motivation / Ownership Desire,0.9002393484115601
YouTube,big cat pet,Big Cat,kIJdrLPqAts,THE BIGGEST MAINE COON CATS,"Do you love big cats? Do you love Maine Coon Cats? If so, this video is definitely for you! Watch as we introduce you to some of ...",Ugw0dQ1X3yAc9wpqsUp4AaABAg,"My Maine Coon lived to be 19.5 years old, broke my heart when he passed. They don't need to be huge to be a great pet. Aileron was 18 pounds in his prime. He could stand with back feet on the floor and get his nose above the counter top. He always had his place at the dinner table. He would sit and watch us eat and would never beg. One night we were having better cheddar hotdogs (stuffed with cheese) and when I bit into mine it squirted melted cheese into Aileron's face. He calmly cleaned his face at the table and never complained. Don't under estimate the female side of the breed. They are smaller but have every attribute of these fine feline companions.",2022-06-29T06:19:09Z,https://www.youtube.com/watch?v=kIJdrLPqAts,US,Maine,my maine coon lived to be 19 5 years old broke my heart when he passed they don't need to be huge to be a great pet aileron was 18 pounds in his prime he could stand with back feet on the floor and get his nose above the counter top he always had his place at the dinner table he would sit and watch us eat and would never beg one night we were having better cheddar hotdogs stuffed with cheese and when i bit into mine it squirted melted cheese into aileron's face he calmly cleaned his face at the table and never complained don't under estimate the female side of the breed they are smaller but have every attribute of these fine feline companions,Active Motivation / Ownership Desire,0.6115944981575012
YouTube,big cat pet,Big Cat,kIJdrLPqAts,THE BIGGEST MAINE COON CATS,"Do you love big cats? Do you love Maine Coon Cats? If so, this video is definitely for you! Watch as we introduce you to some of ...",UgyhVhT9Uf6Kn0FmswZ4AaABAg,"We adopted a 32 pound Maine coon mix when his previous family moved to a complex that didn't allow pets. Nolan Ryan (aka Nollie) quickly turned into a Mama's boy who shared the bed while hubby worked night shift and stretched out on me in the recliner - with his back paws touching my feet and his front paws hugging my neck. We couldn't leave meals unattended because Nollie would stretch his front paws onto the dining table and scoot plates, pizza boxes, whatever, to the edge and onto the floor. He loved to go outside on a leash and roll in the catnip patch I planted, but would dash into my arms whenever a truck passed by (but cars didn't scare him, go figure. 🤷) Nollie was such a sweet, toddler sized, big baby of a cat and we still miss him dearly some 20 years after he crossed the 🌈🌉. RIP, ""Papa Bear Nollie""",2022-09-05T05:34:34Z,https://www.youtube.com/watch?v=kIJdrLPqAts,US,Maine,we adopted a 32 pound maine coon mix when his previous family moved to a complex that didn't allow pets nolan ryan aka nollie quickly turned into a mama's boy who shared the bed while hubby worked night shift and stretched out on me in the recliner with his back paws touching my feet and his front paws hugging my neck we couldn't leave meals unattended because nollie would stretch his front paws onto the dining table and scoot plates pizza boxes whatever to the edge and onto the floor he loved to go outside on a leash and roll in the catnip patch i planted but would dash into my arms whenever a truck passed by but cars didn't scare him go figure nollie was such a sweet toddler sized big baby of a cat and we still miss him dearly some 20 years after he crossed the rip papa bear nollie,Active Motivation / Ownership Desire,0.7491280436515808
YouTube,big cat pet,Big Cat,kIJdrLPqAts,THE BIGGEST MAINE COON CATS,"Do you love big cats? Do you love Maine Coon Cats? If so, this video is definitely for you! Watch as we introduce you to some of ...",UgzK2QgwWhl29vEZNa14AaABAg,"We just adopted our fourth cat who we found wounded and nearly starved to death. I promised my wife if he lived we would adopt him. After a month we were able to get him to the vet for exam,  vax, tests, de-worming, MC and finally to get neutered. He is such a friendly, playful and smart cat. We just found out two days ago he is a Maine Coon.",2022-12-12T05:14:08Z,https://www.youtube.com/watch?v=kIJdrLPqAts,US,Maine,we just adopted our fourth cat who we found wounded and nearly starved to death i promised my wife if he lived we would adopt him after a month we were able to get him to the vet for exam vax tests de worming mc and finally to get neutered he is such a friendly playful and smart cat we just found out two days ago he is a maine coon,Active Motivation / Ownership Desire,0.7226566076278687
YouTube,big cat pet,Big Cat,kIJdrLPqAts,THE BIGGEST MAINE COON CATS,"Do you love big cats? Do you love Maine Coon Cats? If so, this video is definitely for you! Watch as we introduce you to some of ...",Ugzg0zwjAG2APqxUKKh4AaABAg,"I've been so lucky to have had 2 amazing Maine coon  kitties in my life since 1994.. tiger, lived to 15 & Lilly who's 14... they're my favorite breed!",2022-04-17T00:52:09Z,https://www.youtube.com/watch?v=kIJdrLPqAts,US,Maine,i've been so lucky to have had 2 amazing maine coon kitties in my life since 1994 tiger lived to 15 lilly who's 14 they're my favorite breed,Active Motivation / Ownership Desire,0.7892878651618958
YouTube,big cat pet,Big Cat,kIJdrLPqAts,THE BIGGEST MAINE COON CATS,"Do you love big cats? Do you love Maine Coon Cats? If so, this video is definitely for you! Watch as we introduce you to some of ...",Ugzq6EOJgVM-KzJJm8J4AaABAg,"I rescued a all white Maine Coon that was left outdoors after the owners left their apartment. 
She's the only Maine Coon I've ever  had. I'd love to find her a boy friend so she could have one bunch of kittens. 
She's about 6 years old now so I'm not sure it's going to happen.  I'm sure she'd make a great Mom. She's very affectionate and talkative.  She's more like a small dog than a cat. 
Maine Coons are terrific breed of domestic cat.",2022-12-01T19:27:21Z,https://www.youtube.com/watch?v=kIJdrLPqAts,US,Maine,i rescued a all white maine coon that was left outdoors after the owners left their apartment she's the only maine coon i've ever had i'd love to find her a boy friend so she could have one bunch of kittens she's about 6 years old now so i'm not sure it's going to happen i'm sure she'd make a great mom she's very affectionate and talkative she's more like a small dog than a cat maine coons are terrific breed of domestic cat,Active Motivation / Ownership Desire,0.7209887504577637
