platform,keyword_used,category,video_id,video_title,video_description,comment_id,text_content,comment_date,source_url,country_context,location_geographic,clean_text,welfare_type,welfare_score
YouTube,cheetah pet,Big Cat,g1uxy-ZcJBM,My Pet Cheetah Helped Me Through Cancer,My Pet Cheetah Helped Me Through Cancer SUBSCRIBE to the Barcroft network: http://bit.ly/1r3Q1VQ A BRAVE cancer survivor ...,UgjQ7R5wk059rHgCoAEC,this made me so sad but tear up. i hope that all animals that are endangered find a way to get bred in captivity. they dont deserve to be extinct. such beautiful animals,2016-07-31T20:13:08Z,https://www.youtube.com/watch?v=g1uxy-ZcJBM,US,US (text signal),this made me so sad but tear up i hope that all animals that are endangered find a way to get bred in captivity they dont deserve to be extinct such beautiful animals,Animal Welfare Concern,0.9887391328811646
YouTube,cheetah pet,Big Cat,k9XhBWSQx9I,How to Get a Pet Cheetah (Realistically),Can cheetahs be kept as pets? Is it even possible to own a pet cheetah? MASpets is a channel dedicated to dispelling the myths ...,UgwpH80qSH90IE0yte14AaABAg,"For the last few years, I've wanted to help cheetah in captivity, and raise their populations. Now, I know that it's possible! Thank you!",2021-07-20T04:37:20Z,https://www.youtube.com/watch?v=k9XhBWSQx9I,US,US (text signal),for the last few years i've wanted to help cheetah in captivity and raise their populations now i know that it's possible thank you,Animal Welfare Concern,0.9043130874633789
YouTube,cheetah pet,Big Cat,g5SR5OgHF6c,Cheetah home pet ❤️ #cheetah,,UgyTED7SRtCL8m16BK14AaABAg,"Poor Ichel was propably also a friendly, purring and licking cheetah.... She was on the end of her tether because of her cancer and her blindless, she must have been in permanent pain. I also think of her  when I see happy healthy Gerda.... ♥️🖤",2022-07-28T02:40:39Z,https://www.youtube.com/watch?v=g5SR5OgHF6c,US,US (text signal),poor ichel was propably also a friendly purring and licking cheetah she was on the end of her tether because of her cancer and her blindless she must have been in permanent pain i also think of her when i see happy healthy gerda,Animal Welfare Concern,0.9589330554008484
YouTube,cheetah pet,Big Cat,gPteG6PNK1E,Cheetahs meow like cats.,,UgyK18Ks_nD0pTaEG2B4AaABAg,"They're also extremely anxious.  That's why, when in captivity, cheetahs are often with dogs.",2025-03-30T00:22:57Z,https://www.youtube.com/watch?v=gPteG6PNK1E,US,US (text signal),they're also extremely anxious that's why when in captivity cheetahs are often with dogs,Animal Welfare Concern,0.9913054704666138
YouTube,cheetah pet,Big Cat,obLZ-a8cwQs,A cheetah is just a big kitty!#cute #animals,,UgxdKeBmnmphffvy3HF4AaABAg,"I have a lot of issues with suggesting cheetas as pets  the way this video does. 

With their sprinting/running need they are often held in way too small enclosures in many zoos, and many people who would like them as a pet would not have the means to provide a running space for them.

Keep those beautiful cats in the wild.",2025-04-07T10:33:03Z,https://www.youtube.com/watch?v=obLZ-a8cwQs,US,US (text signal),i have a lot of issues with suggesting cheetas as pets the way this video does with their sprinting running need they are often held in way too small enclosures in many zoos and many people who would like them as a pet would not have the means to provide a running space for them keep those beautiful cats in the wild,Animal Welfare Concern,0.9938130378723145
YouTube,cheetah pet,Big Cat,obLZ-a8cwQs,A cheetah is just a big kitty!#cute #animals,,UgylGknx5O_u6bua9VN4AaABAg,Cheetahs don't breed very well in captivity.  It's what has kept them from becoming domesticated.,2025-03-07T03:49:15Z,https://www.youtube.com/watch?v=obLZ-a8cwQs,US,US (text signal),cheetahs don't breed very well in captivity it's what has kept them from becoming domesticated,Animal Welfare Concern,0.5343695282936096
YouTube,cheetah pet,Big Cat,xBhT0QN1W0k,Dog in a Cheetah cage,,UgyBFOSHwLz-WJa7C814AaABAg,"Are they releasing dogs into the wild where the cheetahs that actually need them are? ""Cheetahs in the wild are getting anxious, better give dogs to the cheetahs in captivity, then.""
If that ain't one of the most American sounding things I've heard today...",2025-09-26T06:34:34Z,https://www.youtube.com/watch?v=xBhT0QN1W0k,US,US (text signal),are they releasing dogs into the wild where the cheetahs that actually need them are cheetahs in the wild are getting anxious better give dogs to the cheetahs in captivity then if that ain't one of the most american sounding things i've heard today,Animal Welfare Concern,0.9584795236587524
YouTube,cheetah pet,Big Cat,g_6gZ_PT1dk,This Dog Can Outrun a Cheetah! #animals #fact #greyhound #cheetah,"Need for Speed: Meet the Fastest Dog Breed! In this captivating YouTube shorts video, we introduce you to the world's speed ...",UgyVbZafzEUJVnKIZaN4AaABAg,Bro the cheetah got longer legs that dog just looks like is suffering a seizure XD the cheetah would eat it in 10 seconds,2025-09-30T16:24:01Z,https://www.youtube.com/watch?v=g_6gZ_PT1dk,US,US (text signal),bro the cheetah got longer legs that dog just looks like is suffering a seizure xd the cheetah would eat it in 10 seconds,Animal Welfare Concern,0.6424325108528137
YouTube,serval pet,Big Cat,Qsrl7qjrn_0,Serval Cats: Do They make good pets?  [2022],Serval Cat - Are they pets? Presented by https://www.F1savannahkittens.com and https://www.servalcatforsale.com Everything ...,Ugwv-IGBz1sxm6ln-eN4AaABAg,"Serval cats need zoo-like areas to explore, swim, hunt, run and occasionally climb.

These habitats can be expensive to create, and keeping too small of an area or an interior-only option will not allow a serval cat to expel all their energy or fulfill their natural instincts.

Declawing should be a crime!",2022-07-02T08:05:55Z,https://www.youtube.com/watch?v=Qsrl7qjrn_0,US,US (text signal),serval cats need zoo like areas to explore swim hunt run and occasionally climb these habitats can be expensive to create and keeping too small of an area or an interior only option will not allow a serval cat to expel all their energy or fulfill their natural instincts declawing should be a crime,Animal Welfare Concern,0.9731642603874207
YouTube,serval pet,Big Cat,Qsrl7qjrn_0,Serval Cats: Do They make good pets?  [2022],Serval Cat - Are they pets? Presented by https://www.F1savannahkittens.com and https://www.servalcatforsale.com Everything ...,UgwSeWn2SaFkmG5-smB4AaABAg,"I recommend gentle dominance with cats.  Most felines don’t comprehend punishment very well and usually will listen out of fear or be anti-social.  If a cat is being persistently hazardous and/ or destructive, I usually pick them up by supporting under the chest with one hand and gently picking them up by the scruff of their neck and relocating.  I try to use physical behavior only when necessary though and calling their name or yelling is usually the first resort.  I’ve met a lot of very aggressive animals in my life who were abused but if you give them space and occasional treats they’ll usually open up to you on their own, just don’t rush it and move slow and in sight if it’s a particularly antisocial animal.  Be calm and relaxed but also prepared to pull away if any defensive aggression is displayed towards you.  Dominance discipline is usually not needed because the right behavior will display dominance.  When you provide food, set boundaries, and occupy your territory, a smaller animal can usually sense you’re the boss unless you act too enabling",2023-03-08T16:48:24Z,https://www.youtube.com/watch?v=Qsrl7qjrn_0,US,US (text signal),i recommend gentle dominance with cats most felines don t comprehend punishment very well and usually will listen out of fear or be anti social if a cat is being persistently hazardous and or destructive i usually pick them up by supporting under the chest with one hand and gently picking them up by the scruff of their neck and relocating i try to use physical behavior only when necessary though and calling their name or yelling is usually the first resort i ve met a lot of very aggressive animals in my life who were abused but if you give them space and occasional treats they ll usually open up to you on their own just don t rush it and move slow and in sight if it s a particularly antisocial animal be calm and relaxed but also prepared to pull away if any defensive aggression is displayed towards you dominance discipline is usually not needed because the right behavior will display dominance when you provide food set boundaries and occupy your territory a smaller animal can usually sense you re the boss unless you act too enabling,Animal Welfare Concern,0.5774953365325928
YouTube,serval pet,Big Cat,53mirGJ53xE,Will Dior share her food? #youtubeshorts #servals #viral #shortvideo #shortsviral  #fyp #love #cat,,Ugz2b0tVHinVOLHZvG14AaABAg,"No one should own a serval, carcal, or any other wild cat. It only serves the vanity of the owner. That beautiful animal belongs in the wild.",2023-09-13T23:02:24Z,https://www.youtube.com/watch?v=53mirGJ53xE,US,US (text signal),no one should own a serval carcal or any other wild cat it only serves the vanity of the owner that beautiful animal belongs in the wild,Animal Welfare Concern,0.9856215119361877
YouTube,serval pet,Big Cat,DPm8Svra6RY,Would a Serval Make a Good Pet? | Pets Rated 😲 #serval #animals,"With legs built for high jumps, huge ears for pinpoint hearing, and a wild streak a mile long, servals are beautiful but challenging ...",UgxsbVBGuc_sV2yz_rJ4AaABAg,"I love animals, and have cats, but this shit with exotic animals is ridiculous. Keep all exotic animals in the native habitats. These schmucks who feel the need to ruin a beautiful animals life, by putting them in a big cage is sick. For frigs sake, just get a cat or dog. I feel the sane way about birds (espcially birds. They have 1 thing they can do that's amazing, fly. Then morons get em, and clip their wings or cage them, taking away its 1 ability) and snakes and even hamsters. Let them shits live wild and free.",2025-11-18T14:11:29Z,https://www.youtube.com/watch?v=DPm8Svra6RY,US,US (text signal),i love animals and have cats but this shit with exotic animals is ridiculous keep all exotic animals in the native habitats these schmucks who feel the need to ruin a beautiful animals life by putting them in a big cage is sick for frigs sake just get a cat or dog i feel the sane way about birds espcially birds they have 1 thing they can do that's amazing fly then morons get em and clip their wings or cage them taking away its 1 ability and snakes and even hamsters let them shits live wild and free,Animal Welfare Concern,0.9939613342285156
YouTube,serval pet,Big Cat,R7ksuU3aKqg,Things Nobody Will Tell You About Having an African Serval,Things to keep in mind when considering owning an african serval.,UgyWeygnn0aXwKdjQF94AaABAg,You seem very dedicated to the health and well being of chloe but i do fear that people who arent as invested in their animals will see these videos on youtube and think they can just half ass it which leads to dangerous situations and animal neglect. 💔 the more you can emphasize the reality of owning an exotic pet the better. Im torn because i will never own such a beautiful animal and love seeing you adore chloe!,2024-01-07T15:45:22Z,https://www.youtube.com/watch?v=R7ksuU3aKqg,US,US (text signal),you seem very dedicated to the health and well being of chloe but i do fear that people who arent as invested in their animals will see these videos on youtube and think they can just half ass it which leads to dangerous situations and animal neglect the more you can emphasize the reality of owning an exotic pet the better im torn because i will never own such a beautiful animal and love seeing you adore chloe,Animal Welfare Concern,0.9790157675743103
