platform,keyword_used,category,video_id,video_title,video_description,comment_id,text_content,comment_date,source_url,country_context,location_geographic,clean_text,conservation_type,conservation_score,conservation_subtheme,final_category
YouTube,big cat pet,Big Cats,svUbddyD4hY,Big cat core #funny,,UgzT2gnziPEw3-ukuCF4AaABAg,"""Big cats are dangero-""

Me:𝘾𝘼𝙏 𝙄𝙎 𝘾𝘼𝙏",2025-08-25T01:53:33Z,https://www.youtube.com/watch?v=svUbddyD4hY,US,US (text signal),big cats are dangero me,Conservation Concern,0.9526622295379639,Wild Population / Habitat Concern,Big Cats
YouTube,big cat pet,Big Cats,Zcn7pbF8lz8,Anton&#39;s checking out the baby braige #pumacat #cougar #bigcat #braige,,UgzrYvG6L5SZ-NHt-Yd4AaABAg,u better watch it with her & respect this beautiful beast or 1 day u may meet ur final affliction ......,2024-08-17T08:20:46Z,https://www.youtube.com/watch?v=Zcn7pbF8lz8,US,US (text signal),u better watch it with her respect this beautiful beast or 1 day u may meet ur final affliction,Conservation Concern,0.8164886832237244,Wildlife Trade / Trafficking,Big Cats
YouTube,big cat pet,Big Cats,Zcn7pbF8lz8,Anton&#39;s checking out the baby braige #pumacat #cougar #bigcat #braige,,UgyWW6mWvmOKv9AyVMx4AaABAg,"Beautiful Mountain Lion ( Puma).
Puma  are a Big Cat that will Track 
You for Miles . You'll never know it until it Pounces.
Obviously there like family.  We have them where I live in America .
There Beautiful.",2024-09-12T21:17:37Z,https://www.youtube.com/watch?v=Zcn7pbF8lz8,US,US (text signal),beautiful mountain lion puma puma are a big cat that will track you for miles you'll never know it until it pounces obviously there like family we have them where i live in america there beautiful,Conservation Concern,0.8953168988227844,Wild Population / Habitat Concern,Big Cats
YouTube,big cat pet,Big Cats,Zcn7pbF8lz8,Anton&#39;s checking out the baby braige #pumacat #cougar #bigcat #braige,,UgwbHa8avYF5dIOZnf94AaABAg,Que preciosidad de animal.,2025-02-08T22:10:36Z,https://www.youtube.com/watch?v=Zcn7pbF8lz8,US,US (text signal),que preciosidad de animal,Conservation Concern,0.9929949641227722,Wild Population / Habitat Concern,Big Cats
YouTube,big cat pet,Big Cats,kJlp_KjQD74,Big Cat Chin Scratches &amp; Boops! AMAZING,,Ugzs1fDGBySDuHjr_FJ4AaABAg,“There aren’t Cougars in missions 😡😡”,2025-02-25T19:10:09Z,https://www.youtube.com/watch?v=kJlp_KjQD74,US,US (text signal),there aren t cougars in missions,Conservation Concern,0.8384814858436584,Wild Population / Habitat Concern,Big Cats
YouTube,big cat pet,Big Cats,kJlp_KjQD74,Big Cat Chin Scratches &amp; Boops! AMAZING,,UgxEV_XkkJ9wJt-3nbZ4AaABAg,"When a cat turns on their back with all four legs in the air, its a symbol of great trust. She doesnt just have a good relationship with that tiger, she has a great relationship with that tiger. They completely trust her.",2022-07-22T14:33:29Z,https://www.youtube.com/watch?v=kJlp_KjQD74,US,US (text signal),when a cat turns on their back with all four legs in the air its a symbol of great trust she doesnt just have a good relationship with that tiger she has a great relationship with that tiger they completely trust her,Conservation Concern,0.9315248727798462,Wild Population / Habitat Concern,Big Cats
YouTube,big cat pet,Big Cats,kJlp_KjQD74,Big Cat Chin Scratches &amp; Boops! AMAZING,,UgzCGBI1Dvkl4TOuA9R4AaABAg,Big cats are the most beautiful creatures in the world. we must protect them.,2024-02-06T15:10:36Z,https://www.youtube.com/watch?v=kJlp_KjQD74,US,US (text signal),big cats are the most beautiful creatures in the world we must protect them,Conservation Concern,0.9983386397361755,Wild Population / Habitat Concern,Big Cats
YouTube,big cat pet,Big Cats,kJlp_KjQD74,Big Cat Chin Scratches &amp; Boops! AMAZING,,Ugz2VfdQvRFseLLne-N4AaABAg,"Tiger: ""Isn't food supposed to run away from me?""",2022-11-15T08:56:29Z,https://www.youtube.com/watch?v=kJlp_KjQD74,US,US (text signal),tiger isn't food supposed to run away from me,Conservation Concern,0.5803520679473877,Wildlife Trade / Trafficking,Big Cats
YouTube,big cat pet,Big Cats,kJlp_KjQD74,Big Cat Chin Scratches &amp; Boops! AMAZING,,UgyNNnPiUbR4OfiqFfd4AaABAg,"Big cat escapes finds friend in Jungle: “ Dude ! You gotta come with me , it’s a thing called a chin scratch and a boop",2022-07-27T19:39:36Z,https://www.youtube.com/watch?v=kJlp_KjQD74,US,US (text signal),big cat escapes finds friend in jungle dude you gotta come with me it s a thing called a chin scratch and a boop,Conservation Concern,0.8561520576477051,Wild Population / Habitat Concern,Big Cats
YouTube,big cat pet,Big Cats,JuUeBPEYgag,The Hidden Weapon All Cats Share 😼,The Hidden Weapon All Cats Share.,UgzaUzbC3VlPpZ532od4AaABAg,"Oh my God, the Wolverine",2025-11-08T12:40:59Z,https://www.youtube.com/watch?v=JuUeBPEYgag,US,US (text signal),oh my god the wolverine,Conservation Concern,0.9708263278007507,Wild Population / Habitat Concern,Big Cats
YouTube,big cat pet,Big Cats,JuUeBPEYgag,The Hidden Weapon All Cats Share 😼,The Hidden Weapon All Cats Share.,UgzXjUQN9O7dbe51fI14AaABAg,What did you show me that capybara dying 😭😭😭,2025-11-11T04:16:16Z,https://www.youtube.com/watch?v=JuUeBPEYgag,US,US (text signal),what did you show me that capybara dying,Conservation Concern,0.9819446206092834,Wildlife Trade / Trafficking,Big Cats
YouTube,big cat pet,Big Cats,JuUeBPEYgag,The Hidden Weapon All Cats Share 😼,The Hidden Weapon All Cats Share.,UgwqU0hYzuH9Zr_g5Jp4AaABAg,Not just the capybara getting atact I hope it's ok ❤,2026-02-19T08:29:24Z,https://www.youtube.com/watch?v=JuUeBPEYgag,US,US (text signal),not just the capybara getting atact i hope it's ok,Conservation Concern,0.993358850479126,Wild Population / Habitat Concern,Big Cats
YouTube,big cat pet,Big Cats,4TQwaNURpPs,Leopard is the best tree climber among big cats#animals #funnyanimal #funny #leopard,,UgxePerUPdLMZk7yChx4AaABAg,The Lion was wondering: are they trying to poison me.,2025-11-12T17:01:01Z,https://www.youtube.com/watch?v=4TQwaNURpPs,US,US (text signal),the lion was wondering are they trying to poison me,Conservation Concern,0.6729230284690857,Wild Population / Habitat Concern,Big Cats
YouTube,big cat pet,Big Cats,4TQwaNURpPs,Leopard is the best tree climber among big cats#animals #funnyanimal #funny #leopard,,UgzpzhBtMpYt3i-tgmx4AaABAg,"Asia / Africa: Leopard
Americas: Jaguar",2025-06-29T06:53:12Z,https://www.youtube.com/watch?v=4TQwaNURpPs,US,US (text signal),asia africa leopard americas jaguar,Conservation Concern,0.9941118955612183,Wild Population / Habitat Concern,Big Cats
YouTube,big cat pet,Big Cats,4TQwaNURpPs,Leopard is the best tree climber among big cats#animals #funnyanimal #funny #leopard,,Ugxn7DugnLMBE-rzRd94AaABAg,Leopards are so fricking underrated. When it comes to big cats. It’s always lions and tigers stealing the spotlight cuz of their strength or cheetahs cuz of their speed but literally no one talks about leopards.,2025-08-11T08:51:05Z,https://www.youtube.com/watch?v=4TQwaNURpPs,US,US (text signal),leopards are so fricking underrated when it comes to big cats it s always lions and tigers stealing the spotlight cuz of their strength or cheetahs cuz of their speed but literally no one talks about leopards,Conservation Concern,0.9395815134048462,Wild Population / Habitat Concern,Big Cats
YouTube,big cat pet,Big Cats,4TQwaNURpPs,Leopard is the best tree climber among big cats#animals #funnyanimal #funny #leopard,,UgxcrTUke-r_u2annCN4AaABAg,"The child in me says: cuddle, snuggle, and show affection.
The adult in me says: leopards belong in the wild, not in captivity.",2025-07-02T20:41:20Z,https://www.youtube.com/watch?v=4TQwaNURpPs,US,US (text signal),the child in me says cuddle snuggle and show affection the adult in me says leopards belong in the wild not in captivity,Conservation Concern,0.9859904646873474,Wild Population / Habitat Concern,Big Cats
YouTube,big cat pet,Big Cats,UzjrqIoJBeU,Why Cheetahs Are Basically Turbocharged House Cats #animals #cheetah #cute,,UgxMSp6N2x6-fuKzqQR4AaABAg,"Cheetahs do suffer from anxiety a lot. So much so that even in the wild some just stop hunting and die of starvation.
In captivity the anxiety can get even worse.
So giving them a dog companion, especially something like a Golden Retriever whose main goal in life is to make friends and adopt everything and anything can be really beneficial to a Cheetah.
So yes, these big Cats, the largest breed of the Small Cats family actually, do need a puppy of their own.",2025-10-11T17:13:32Z,https://www.youtube.com/watch?v=UzjrqIoJBeU,US,US (text signal),cheetahs do suffer from anxiety a lot so much so that even in the wild some just stop hunting and die of starvation in captivity the anxiety can get even worse so giving them a dog companion especially something like a golden retriever whose main goal in life is to make friends and adopt everything and anything can be really beneficial to a cheetah so yes these big cats the largest breed of the small cats family actually do need a puppy of their own,Conservation Concern,0.9825658798217773,Endangered Species Awareness,Big Cats
YouTube,big cat pet,Big Cats,UzjrqIoJBeU,Why Cheetahs Are Basically Turbocharged House Cats #animals #cheetah #cute,,Ugy8_WT9nPjEIdMnOIh4AaABAg,"Cheetahs look to other cheetahs for social cues so a group of cheetahs can quickly go on an anxiety spiral of doom, especially in captivity. That's why you put them with golden retrievers who are perpetually unbothered by everything and believes absolutely everyone is their best friend.",2025-07-12T13:45:54Z,https://www.youtube.com/watch?v=UzjrqIoJBeU,US,US (text signal),cheetahs look to other cheetahs for social cues so a group of cheetahs can quickly go on an anxiety spiral of doom especially in captivity that's why you put them with golden retrievers who are perpetually unbothered by everything and believes absolutely everyone is their best friend,Conservation Concern,0.7804324626922607,Endangered Species Awareness,Big Cats
YouTube,big cat pet,Big Cats,UzjrqIoJBeU,Why Cheetahs Are Basically Turbocharged House Cats #animals #cheetah #cute,,Ugy9we0WpbLkALV-vY14AaABAg,For Anyone who is wondering: It is illegal to have a cheetah as a pet in the USA because they are considered endangered,2025-07-14T15:29:11Z,https://www.youtube.com/watch?v=UzjrqIoJBeU,US,US (text signal),for anyone who is wondering it is illegal to have a cheetah as a pet in the usa because they are considered endangered,Conservation Concern,0.9977829456329346,Endangered Species Awareness,Big Cats
YouTube,big cat pet,Big Cats,UzjrqIoJBeU,Why Cheetahs Are Basically Turbocharged House Cats #animals #cheetah #cute,,UgxRotta3QwYbtza37F4AaABAg,"Cheetahs aren’t “big cats”. Those are in the panthera genus. Cheetahs are felines, like house cats, ocelots, servals, so on.",2025-07-08T18:10:12Z,https://www.youtube.com/watch?v=UzjrqIoJBeU,US,US (text signal),cheetahs aren t big cats those are in the panthera genus cheetahs are felines like house cats ocelots servals so on,Conservation Concern,0.5893619060516357,Wild Population / Habitat Concern,Big Cats
YouTube,big cat pet,Big Cats,UzjrqIoJBeU,Why Cheetahs Are Basically Turbocharged House Cats #animals #cheetah #cute,,UgwKhdhQDFaqitH9nGR4AaABAg,Dogs/Wolves continue to prove to be the best support in taming other animals.,2025-07-13T06:36:07Z,https://www.youtube.com/watch?v=UzjrqIoJBeU,US,US (text signal),dogs wolves continue to prove to be the best support in taming other animals,Conservation Concern,0.9098919630050659,Wild Population / Habitat Concern,Big Cats
YouTube,big cat pet,Big Cats,UzjrqIoJBeU,Why Cheetahs Are Basically Turbocharged House Cats #animals #cheetah #cute,,UgzpdTW2jN5TqU2Y2Rt4AaABAg,Just in case someone watches this video and thinks it’s safe to literally let a wild cheetah walk up to you “Please Don’t Allow It”,2025-07-13T03:08:15Z,https://www.youtube.com/watch?v=UzjrqIoJBeU,US,US (text signal),just in case someone watches this video and thinks it s safe to literally let a wild cheetah walk up to you please don t allow it,Conservation Concern,0.984441339969635,Wild Population / Habitat Concern,Big Cats
YouTube,big cat pet,Big Cats,UzjrqIoJBeU,Why Cheetahs Are Basically Turbocharged House Cats #animals #cheetah #cute,,UgwDXAhMr_6imVFRP5B4AaABAg,Cheetahs were domestic cats around 80 years ago in India.,2025-07-16T06:27:58Z,https://www.youtube.com/watch?v=UzjrqIoJBeU,US,US (text signal),cheetahs were domestic cats around 80 years ago in india,Conservation Concern,0.9524857997894287,Endangered Species Awareness,Big Cats
YouTube,big cat pet,Big Cats,jVYHVV1hPqs,The 5 Most Expensive Cats In The World,,UgwQJ1oF3itNNQb6UCF4AaABAg,Mine were rescued from a yard across the cul-de-sac. I got them free...but  they are priceless.,2025-04-20T15:40:48Z,https://www.youtube.com/watch?v=jVYHVV1hPqs,US,US (text signal),mine were rescued from a yard across the cul de sac i got them free but they are priceless,Conservation Concern,0.6406358480453491,Wildlife Trade / Trafficking,Big Cats
YouTube,big cat pet,Big Cats,IZp9q6lAhwU,Giant Maine Coon Cat Size,,Ugxo7ybSeiGMJ955ypB4AaABAg,"That's a normal sized cat, wym? 🤣🤣
...says the person with a Maine Coon and a Norwegian Forest cat.",2023-09-21T18:36:55Z,https://www.youtube.com/watch?v=IZp9q6lAhwU,US,Maine,that's a normal sized cat wym says the person with a maine coon and a norwegian forest cat,Conservation Concern,0.7270377278327942,Wildlife Trade / Trafficking,Big Cats
YouTube,big cat pet,Big Cats,IZp9q6lAhwU,Giant Maine Coon Cat Size,,UgxWiMewHkongJZyYnl4AaABAg,That is like my Maine Coon kitten ❤,2025-07-17T00:12:35Z,https://www.youtube.com/watch?v=IZp9q6lAhwU,US,Maine,that is like my maine coon kitten,Conservation Concern,0.8689936399459839,Wildlife Trade / Trafficking,Big Cats
YouTube,big cat pet,Big Cats,IZp9q6lAhwU,Giant Maine Coon Cat Size,,UgxYWs-UijLWh3FVkTZ4AaABAg,IS A CAT OR FOX?!,2025-12-08T17:14:10Z,https://www.youtube.com/watch?v=IZp9q6lAhwU,US,US (text signal),is a cat or fox,Conservation Concern,0.9568766355514526,Wild Population / Habitat Concern,Big Cats
YouTube,tiger pet,Big Cats,06lwCRVUaCs,Her Tiger Friend Zion 😍,Featuring videos from @brittneyandzion at Out of Africa Wilflife Park in Arizona. Follow her on YouTube: ...,UgwoWVRG3r0dmG5hS4B4AaABAg,her diving in... prey mode. as much love as there is here. be very careful of nature taking over Zion 🎉 Never forget. his body and insticts never will.,2024-02-18T03:13:50Z,https://www.youtube.com/watch?v=06lwCRVUaCs,US,US (text signal),her diving in prey mode as much love as there is here be very careful of nature taking over zion never forget his body and insticts never will,Conservation Concern,0.9055314064025879,Wild Population / Habitat Concern,Big Cats
YouTube,tiger pet,Big Cats,06lwCRVUaCs,Her Tiger Friend Zion 😍,Featuring videos from @brittneyandzion at Out of Africa Wilflife Park in Arizona. Follow her on YouTube: ...,UgzqGG7_6ADAu21QAqJ4AaABAg,Also recently I read about a man who spent his life raising lion cubs from babies and had spent his life training and defending wild cats because that's exactly what these are. They never lose their wild instinct and unfortunately one of the lion cubs he raised when he had his back turned attacked him and killed him with a single bite to the neck. That's all it takes. You should never turn your back to these animals ever. I can see she is making serious mistakes already by jumping into the pool with her back to Zion. All it takes is one time. She is gambling with her life. This man had the most incredible bond with his cats and look what happened to him. You better take better precautions dear. Trust me.,2025-06-08T03:06:30Z,https://www.youtube.com/watch?v=06lwCRVUaCs,US,US (text signal),also recently i read about a man who spent his life raising lion cubs from babies and had spent his life training and defending wild cats because that's exactly what these are they never lose their wild instinct and unfortunately one of the lion cubs he raised when he had his back turned attacked him and killed him with a single bite to the neck that's all it takes you should never turn your back to these animals ever i can see she is making serious mistakes already by jumping into the pool with her back to zion all it takes is one time she is gambling with her life this man had the most incredible bond with his cats and look what happened to him you better take better precautions dear trust me,Conservation Concern,0.9713473320007324,Wild Population / Habitat Concern,Big Cats
