platform,keyword_used,category,video_id,video_title,video_description,comment_id,text_content,comment_date,source_url,country_context,location_geographic,clean_text,safety_type,final_category
YouTube,lion pet,Big Cat,_i2HI-XmTUI,Lion🦁as 🐰pet at 🏘home in 🏰Dubai,Hello Dear viewers and subscribers Most welcome I Hope all of you well   & overjoyed  ! This Channel Content ...,UgyqEbSPVGHiAM2zksB4AaABAg,"See the issue is, lions can be very affectionate towards humans, but their wild instincts are deeply rooted into their biological system, so if they get tense or slightly feel attacked, even though they are very affectionate towards you, their wild instincts will lead them to unintentionally harm you. It is NOT a domestic cat, its been a wild animal in nature by genetics, and this genetical system will live with him forever. One slightly mistake and there's a chance he'll crush your bones, and maybe even feel bad for you because it loved you so much..",2025-06-03T21:00:36Z,https://www.youtube.com/watch?v=_i2HI-XmTUI,US,US (text signal),see the issue is lions can be very affectionate towards humans but their wild instincts are deeply rooted into their biological system so if they get tense or slightly feel attacked even though they are very affectionate towards you their wild instincts will lead them to unintentionally harm you it is not a domestic cat its been a wild animal in nature by genetics and this genetical system will live with him forever one slightly mistake and there's a chance he'll crush your bones and maybe even feel bad for you because it loved you so much,Safety Concern,General Exotic Pet
YouTube,lion pet,Big Cat,H2Y9_bp18Ys,He Put His Hand in a Lion’s Cage… 🦁😱 You Won’t Believe What Happened! 🚨 #Shorts,"Title: ""He Put His Hand in a Lion's Cage… You Won't Believe What Happened! #Shorts"" Description: A calm day turned ...",UgyeX5IyorJJJwqnJY54AaABAg,That line is telling that boy take your hands out of that case or you get hurt you like it I am a loving lion will protect you,2025-06-07T07:21:07Z,https://www.youtube.com/watch?v=H2Y9_bp18Ys,US,US (text signal),that line is telling that boy take your hands out of that case or you get hurt you like it i am a loving lion will protect you,Safety Concern,General Exotic Pet
YouTube,lion pet,Big Cat,jenVMnOi2uA,Part of the Lion Pride - Dean Schneider living with lions,Part of the Lion Pride - Dean Schneider living with lions Subscribe: http://bit.ly/subDeanSchneider | Follow my IG: ...,UgzMBt3lCiqvBI0kyJt4AaABAg,"Dean: I’m the weakest in the pride.
 Lions: this guy is the strongest in the pride he brings us wild animals by himself and doesn’t get hurt.",2020-08-15T09:37:45Z,https://www.youtube.com/watch?v=jenVMnOi2uA,US,US (text signal),dean i m the weakest in the pride lions this guy is the strongest in the pride he brings us wild animals by himself and doesn t get hurt,Safety Concern,General Exotic Pet
YouTube,lion pet,Big Cat,jenVMnOi2uA,Part of the Lion Pride - Dean Schneider living with lions,Part of the Lion Pride - Dean Schneider living with lions Subscribe: http://bit.ly/subDeanSchneider | Follow my IG: ...,UgwYgNAuWHE-msF84D54AaABAg,"Him: *Hits lion to make it behave*

Me: *Tells my cat no and gets attacked*",2020-03-23T21:18:45Z,https://www.youtube.com/watch?v=jenVMnOi2uA,US,US (text signal),him hits lion to make it behave me tells my cat no and gets attacked,Safety Concern,General Exotic Pet
YouTube,lion pet,Big Cat,F7FFcl1MOrE,"Mountain Lion Kills Pet Cat, Mean Mugs Family From Back Patio",,Ugy7hJxZLphC1ncLWtN4AaABAg,"We live in large subdivision located in fair size town in the Idaho mountains. We’ve had mountain lions found bedding under blue spruce trees in front yards in the middle of winter .  One took two cats in one night which could be extremely dangerous for young children and small adults who walk past within four feet of that same tree .   I’ve mentioned this to the neighbors and suggested that the branches at ground level should be removed to at least five feet above the ground but nothing has happened so I’m going to the city .
We’ve had similar situations in nearby subdivisions but instead of cats they were going after full grown elk , dragging them underneath a tree ten feet from my friends driveway and feeding on the elk for most of the winter and because of the deep snow we’re completely unseen .Next spring he trimmed the branches up to eight feet high. They have similar videos of a lion coming up to the picture windows eyeing their two dogs .",2026-02-24T00:13:02Z,https://www.youtube.com/watch?v=F7FFcl1MOrE,US,Idaho,we live in large subdivision located in fair size town in the idaho mountains we ve had mountain lions found bedding under blue spruce trees in front yards in the middle of winter one took two cats in one night which could be extremely dangerous for young children and small adults who walk past within four feet of that same tree i ve mentioned this to the neighbors and suggested that the branches at ground level should be removed to at least five feet above the ground but nothing has happened so i m going to the city we ve had similar situations in nearby subdivisions but instead of cats they were going after full grown elk dragging them underneath a tree ten feet from my friends driveway and feeding on the elk for most of the winter and because of the deep snow we re completely unseen next spring he trimmed the branches up to eight feet high they have similar videos of a lion coming up to the picture windows eyeing their two dogs,Safety Concern,General Exotic Pet
YouTube,lion pet,Big Cat,F7FFcl1MOrE,"Mountain Lion Kills Pet Cat, Mean Mugs Family From Back Patio",,Ugz28aV_Sd5BEgqLc-d4AaABAg,Cougars are usually not this bold and up front. They prefer not to be around humans or human encampments. They’re usually not very aggressive. This animal here has most likely lost a lot of its habitat and lost its fear of humans. And the most dangerous animal is a big wild cat that has lost its fear of humans,2025-01-31T05:17:01Z,https://www.youtube.com/watch?v=F7FFcl1MOrE,US,US (text signal),cougars are usually not this bold and up front they prefer not to be around humans or human encampments they re usually not very aggressive this animal here has most likely lost a lot of its habitat and lost its fear of humans and the most dangerous animal is a big wild cat that has lost its fear of humans,Safety Concern,General Exotic Pet
YouTube,lion pet,Big Cat,H1nQRnxXbuc,A tense moment with a pet lion ended in tragedy after a security guard&#39;s swift action.,,UgztE8kNDUMPgCPO7Cd4AaABAg,"Even lions aren't safe in this country, Running for their lives on street. Clearly we can see, he wasn't on attack mode, must be running away from something.",2025-01-03T10:30:22Z,https://www.youtube.com/watch?v=H1nQRnxXbuc,US,US (text signal),even lions aren't safe in this country running for their lives on street clearly we can see he wasn't on attack mode must be running away from something,Safety Concern,General Exotic Pet
YouTube,lion pet,Big Cat,H1nQRnxXbuc,A tense moment with a pet lion ended in tragedy after a security guard&#39;s swift action.,,Ugz210wP2nHN5KQRQb94AaABAg,"Actually, this lion was shot 15 times, and he is actually first time out of his 13 years life he is running because he was fired by some jerks who are afraid of him outside the cage, so he jumped out of the house from the place up to 10 ft height with blade railings but there a main gate 7 ft tall and he don't hurt anyone, he never eaten anything living or dead, just pure meat, humans are really worst.",2025-01-19T08:49:17Z,https://www.youtube.com/watch?v=H1nQRnxXbuc,US,US (text signal),actually this lion was shot 15 times and he is actually first time out of his 13 years life he is running because he was fired by some jerks who are afraid of him outside the cage so he jumped out of the house from the place up to 10 ft height with blade railings but there a main gate 7 ft tall and he don't hurt anyone he never eaten anything living or dead just pure meat humans are really worst,Safety Concern,General Exotic Pet
YouTube,lion pet,Big Cat,H1nQRnxXbuc,A tense moment with a pet lion ended in tragedy after a security guard&#39;s swift action.,,UgwBIHd3borTXfC7f8B4AaABAg,"They killed a lion who was kept in a private location as someone’s trophy pet  , eventually the lion got out and got killed for being free from captivity. Damn . What kind of world do I live in .",2025-01-07T20:44:04Z,https://www.youtube.com/watch?v=H1nQRnxXbuc,US,US (text signal),they killed a lion who was kept in a private location as someone s trophy pet eventually the lion got out and got killed for being free from captivity damn what kind of world do i live in,Safety Concern,General Exotic Pet
YouTube,lion pet,Big Cat,H1nQRnxXbuc,A tense moment with a pet lion ended in tragedy after a security guard&#39;s swift action.,,Ugx-DziNK8n-Qr4iU0d4AaABAg,"I'm puzzled why people in the comments are criticizing the security guard, when in fact, he was trying to save numerous lives. The tragic incident of the escaped lion highlights the importance of responsible animal ownership. While it's tempting to blame the security guard for shooting the lion, I firmly believe he made the right call to protect human lives. The real culprit, in my opinion, is the lion's owner, who kept a wild animal in captivity. By doing so, he not only put his own life at risk but also the lives of those around him. The lion's eventual escape and tragic demise were inevitable consequences of its unnatural confinement. The security guard's actions, though unfortunate, were necessary to prevent further harm to the community. Ultimately, this incident serves as a reminder of the dangers of keeping wild animals in domestic environments.",2025-01-14T16:54:21Z,https://www.youtube.com/watch?v=H1nQRnxXbuc,US,US (text signal),i'm puzzled why people in the comments are criticizing the security guard when in fact he was trying to save numerous lives the tragic incident of the escaped lion highlights the importance of responsible animal ownership while it's tempting to blame the security guard for shooting the lion i firmly believe he made the right call to protect human lives the real culprit in my opinion is the lion's owner who kept a wild animal in captivity by doing so he not only put his own life at risk but also the lives of those around him the lion's eventual escape and tragic demise were inevitable consequences of its unnatural confinement the security guard's actions though unfortunate were necessary to prevent further harm to the community ultimately this incident serves as a reminder of the dangers of keeping wild animals in domestic environments,Safety Concern,General Exotic Pet
YouTube,jaguar pet,Big Cat,-7-rH4IBKLE,Preposterous Pets: The Jaguar That Goes For A Walk In The Park,Preposterous Pets: The Jaguar That Goes For A Walk In The Park SUBSCRIBE: http://bit.ly/Oc61Hj DOGS are a man's best friend ...,UggPJclErmJXQHgCoAEC,"DAMN
That jaguar is crazy interacting with humans like that!
Doesn't it know that humans are the most dangerous animals in the world?",2014-10-13T15:20:30Z,https://www.youtube.com/watch?v=-7-rH4IBKLE,US,US (text signal),damn that jaguar is crazy interacting with humans like that doesn't it know that humans are the most dangerous animals in the world,Safety Concern,General Exotic Pet
YouTube,jaguar pet,Big Cat,-7-rH4IBKLE,Preposterous Pets: The Jaguar That Goes For A Walk In The Park,Preposterous Pets: The Jaguar That Goes For A Walk In The Park SUBSCRIBE: http://bit.ly/Oc61Hj DOGS are a man's best friend ...,UgwXMXclaVWJ_KbdOE94AaABAg,"As a cat owner, sometimes I get small scratches and bites just playing around with him. He's not really trying to hurt me, it just happens. Kitty has his claws and isn't neutered. With a big cat like a jaguar, I'd imagine the same thing could happen but on a much larger scale",2020-08-17T15:50:18Z,https://www.youtube.com/watch?v=-7-rH4IBKLE,US,US (text signal),as a cat owner sometimes i get small scratches and bites just playing around with him he's not really trying to hurt me it just happens kitty has his claws and isn't neutered with a big cat like a jaguar i'd imagine the same thing could happen but on a much larger scale,Safety Concern,General Exotic Pet
YouTube,jaguar pet,Big Cat,R5ZRPCa4UOk,Why Jaguars Are More Dangerous Than Other Big Cats,"Jaguar, a silent hunter that can crush turtle shells, take down caimans, and drag a deer across a river. The real king of the jungle.",UgwgpjMn40Yh8JjqEX54AaABAg,"Back in the mid 80's a friend of mine went to a Barnum and Bailey Circus in Atlanta Georgia and he bought a pit pass so he could wander around behind the scenes. He came on some train cars with animal cages on them and he noticed that they had lions and tigers in cages together, but the jaguars were in cages only with other jaguars. My buddy asked the animal keeper why that was, and he told my buddy ""If you put a lion or a tiger in a cage with a jaguar, it will kill the lion or the tiger.""",2025-09-10T02:59:23Z,https://www.youtube.com/watch?v=R5ZRPCa4UOk,US,Georgia,back in the mid 80's a friend of mine went to a barnum and bailey circus in atlanta georgia and he bought a pit pass so he could wander around behind the scenes he came on some train cars with animal cages on them and he noticed that they had lions and tigers in cages together but the jaguars were in cages only with other jaguars my buddy asked the animal keeper why that was and he told my buddy if you put a lion or a tiger in a cage with a jaguar it will kill the lion or the tiger,Safety Concern,General Exotic Pet
