platform,keyword_used,category,video_id,video_title,video_description,comment_id,text_content,comment_date,source_url,country_context,location_geographic,clean_text,purchase_flag,purchase_category
YouTube,spotted turtle pet,Turtles / Tortoises,4833qEXheu8,My TOP 5 BEST PET TURTLES!,Patreon - https://patreon.com/DanTheTurtleMan Merch - https://teespring.com/stores/DanTheTurtleMan Enjoy my top 5 pet turtle ...,UgyosF7e-j75J0fsxcd4AaABAg,two years ago i bought a mississippi map turtle and a chinese stripe-necked turtle! theyre adorable <3,2024-08-13T19:46:22Z,https://www.youtube.com/watch?v=4833qEXheu8,US,Mississippi,two years ago i bought a mississippi map turtle and a chinese stripe necked turtle theyre adorable 3,Purchase Related,Turtles / Tortoises
YouTube,spotted turtle pet,Turtles / Tortoises,4833qEXheu8,My TOP 5 BEST PET TURTLES!,Patreon - https://patreon.com/DanTheTurtleMan Merch - https://teespring.com/stores/DanTheTurtleMan Enjoy my top 5 pet turtle ...,UgyJOxUVydn76PDvzH14AaABAg,i’m from pa do you know where i can get a spotted turtle for my son,2023-08-15T18:37:30Z,https://www.youtube.com/watch?v=4833qEXheu8,US,US (text signal),i m from pa do you know where i can get a spotted turtle for my son,Purchase Related,Turtles / Tortoises
YouTube,spotted turtle pet,Turtles / Tortoises,4833qEXheu8,My TOP 5 BEST PET TURTLES!,Patreon - https://patreon.com/DanTheTurtleMan Merch - https://teespring.com/stores/DanTheTurtleMan Enjoy my top 5 pet turtle ...,Ugw9uXRtUZDtXMp_izt4AaABAg,"Hi i live in the uk I was wondering if you had any idea where I can purchase 2 baby spotted terripin turtles to and the price  
Thank you",2025-02-22T13:35:00Z,https://www.youtube.com/watch?v=4833qEXheu8,US,US (text signal),hi i live in the uk i was wondering if you had any idea where i can purchase 2 baby spotted terripin turtles to and the price thank you,Purchase Related,Turtles / Tortoises
YouTube,spotted turtle pet,Turtles / Tortoises,73JxxB182eI,Spotted Turtle Ecosystem Build🐢#spottedturtle #turtle #turtles #turtletank #reptiles #paludarium,,UgzopvF9Wu4K6jLpyUd4AaABAg,"Hey I’m looking into getting a turtle ,do u mind telling me what tank you got?",2025-06-17T19:06:53Z,https://www.youtube.com/watch?v=73JxxB182eI,US,US (text signal),hey i m looking into getting a turtle do u mind telling me what tank you got,Purchase Related,Turtles / Tortoises
YouTube,spotted turtle pet,Turtles / Tortoises,Ej__vOjZXN4,ALL OF My RARE COLORFUL TURTLES In ONE VIDEO!,GET MERCHANDISE HERE: https://jacobfeder.com/ (All Merch proceeds go back to animal food & animal care) SUBSCRIBE TO ...,UgxJ3Kij5PR5al-6Wwd4AaABAg,All you need now is a Fly River Turtle or a Mata Mata! Awesome collection!,2021-07-27T18:29:56Z,https://www.youtube.com/watch?v=Ej__vOjZXN4,US,US (text signal),all you need now is a fly river turtle or a mata mata awesome collection,Purchase Related,Turtles / Tortoises
YouTube,spotted turtle pet,Turtles / Tortoises,Ej__vOjZXN4,ALL OF My RARE COLORFUL TURTLES In ONE VIDEO!,GET MERCHANDISE HERE: https://jacobfeder.com/ (All Merch proceeds go back to animal food & animal care) SUBSCRIBE TO ...,UgyC1SgKzUny_gMHhpx4AaABAg,"Hi sir, i'm from Indonesia
I really love american turtle, i wanna add another type turtle from america, i just have red ears slider",2021-10-04T02:36:01Z,https://www.youtube.com/watch?v=Ej__vOjZXN4,US,US (text signal),hi sir i'm from indonesia i really love american turtle i wanna add another type turtle from america i just have red ears slider,Purchase Related,Turtles / Tortoises
YouTube,spotted turtle pet,Turtles / Tortoises,u-j-mcdh6ls,New ENDANGERED Baby Turtle!!   |   Spotted Turtle Enclosure,SUPPORT ME - https://www.patreon.com/dantheguppyman Hey Turtle Nerds! Today I show you my new hatchling spotted turtle ...,UgzBLsBX1rbLqBvVoG54AaABAg,I want a pair of these! can I have a male and female in a 20 gallon tank?,2021-06-07T00:38:00Z,https://www.youtube.com/watch?v=u-j-mcdh6ls,US,US (text signal),i want a pair of these can i have a male and female in a 20 gallon tank,Purchase Related,Turtles / Tortoises
YouTube,spotted turtle pet,Turtles / Tortoises,u-j-mcdh6ls,New ENDANGERED Baby Turtle!!   |   Spotted Turtle Enclosure,SUPPORT ME - https://www.patreon.com/dantheguppyman Hey Turtle Nerds! Today I show you my new hatchling spotted turtle ...,UgxVA-YAApART0-Byrl4AaABAg,Hi! Great video! Do you think a 10 gallon tank would be good enough if I bought one of these little turtles? Thanks!,2021-01-15T16:21:15Z,https://www.youtube.com/watch?v=u-j-mcdh6ls,US,US (text signal),hi great video do you think a 10 gallon tank would be good enough if i bought one of these little turtles thanks,Purchase Related,Turtles / Tortoises
YouTube,radiated tortoise pet,Turtles / Tortoises,-6HeStKfxbU,Beginner Instructions for Radiated Tortoise Care!,Learn the best tips for taking care of your Radiated Tortoise. Kenan Harkin goes over the best options for anyone who owns a ...,UgzCxrDeB9AtNRqFhKJ4AaABAg,Man I need a Kenan bloodline radiata. Just got my first hatchling over in TN. If you ever got spares let me know 😉,2024-12-01T15:26:56Z,https://www.youtube.com/watch?v=-6HeStKfxbU,US,US (text signal),man i need a kenan bloodline radiata just got my first hatchling over in tn if you ever got spares let me know,Purchase Related,Turtles / Tortoises
YouTube,radiated tortoise pet,Turtles / Tortoises,-6HeStKfxbU,Beginner Instructions for Radiated Tortoise Care!,Learn the best tips for taking care of your Radiated Tortoise. Kenan Harkin goes over the best options for anyone who owns a ...,UgwFMJUsTT1fsMNKQzV4AaABAg,"So I live in Illinois and been looking for a radiated tortoise for a good bit but can’t seem to find a breeder in my state. How would I go about getting one from a breeder out of my state if that’s possible , Thanks.",2024-12-01T18:21:04Z,https://www.youtube.com/watch?v=-6HeStKfxbU,US,Illinois,so i live in illinois and been looking for a radiated tortoise for a good bit but can t seem to find a breeder in my state how would i go about getting one from a breeder out of my state if that s possible thanks,Purchase Related,Turtles / Tortoises
YouTube,radiated tortoise pet,Turtles / Tortoises,3fYmGbPIJRo,Tortoises React to Rain! #shorts,Learn more about radiated tortoises here: https://youtu.be/T-144lXlHVc #shorts Subscribe to our channel: ...,UgwfQ44nsYhf_8un2bF4AaABAg,So pretty! I want some Radiated or Sri Lankan Star tortoises. Love them 💕,2025-02-12T04:23:24Z,https://www.youtube.com/watch?v=3fYmGbPIJRo,US,US (text signal),so pretty i want some radiated or sri lankan star tortoises love them,Purchase Related,Turtles / Tortoises
YouTube,radiated tortoise pet,Turtles / Tortoises,f2C7GLTqcxk,BEST PET TORTOISE CARE TIPS! I (Top 5 MISTAKES),"tortoisecare #tortoise #gardenstatetortoise Tortoises aren't boring, uninteresting animals, they are fascinating and are actually a ...",UgxLNzzq5vS_WamcM_Z4AaABAg,"Thank you so much for your video!  A year ago my son asked me to buy him a Russian tortoise. Unfortunately I don't have any experience with this.  This also made me make some small mistakes. Fortunately, I accidentally saw your channel, and I learned a lot of knowledge!  Now our whole family loves her very much.",2023-03-26T12:54:13Z,https://www.youtube.com/watch?v=f2C7GLTqcxk,US,US (text signal),thank you so much for your video a year ago my son asked me to buy him a russian tortoise unfortunately i don't have any experience with this this also made me make some small mistakes fortunately i accidentally saw your channel and i learned a lot of knowledge now our whole family loves her very much,Purchase Related,Turtles / Tortoises
YouTube,radiated tortoise pet,Turtles / Tortoises,f2C7GLTqcxk,BEST PET TORTOISE CARE TIPS! I (Top 5 MISTAKES),"tortoisecare #tortoise #gardenstatetortoise Tortoises aren't boring, uninteresting animals, they are fascinating and are actually a ...",Ugzz6hKDkN-PQ6L6RnN4AaABAg,You have made me want to get one of the smaller Tortoise. I have a lot of experience with reptiles.  Your videos have been of great help. I have a lot more research to do.,2023-04-01T18:01:34Z,https://www.youtube.com/watch?v=f2C7GLTqcxk,US,US (text signal),you have made me want to get one of the smaller tortoise i have a lot of experience with reptiles your videos have been of great help i have a lot more research to do,Purchase Related,Turtles / Tortoises
YouTube,radiated tortoise pet,Turtles / Tortoises,FXxBm9uhgzI,Radiated Tortoise Arrival,Join me as we add a new member to the growing family. This a endangered species of tortoise and I am extremely excited to ...,Ugz_YHkYE3iX327VxBN4AaABAg,Can i get one of these in the state of georgia,2020-09-27T03:44:41Z,https://www.youtube.com/watch?v=FXxBm9uhgzI,US,Georgia,can i get one of these in the state of georgia,Purchase Related,Turtles / Tortoises
YouTube,radiated tortoise pet,Turtles / Tortoises,2hv3KOU6aj8,Garden State Tortoise Presents the Largest Tortoise Facility in the USA!,turtle #tortoise #gardenstatetortoise We're on a mission once again to bring the exciting world of tortoises and turtles to your ...,Ugyd9kyQu2E6V_aYJb54AaABAg,"Just ordered the hat that Andrew is wearing from Arizona Tortoise Compound website, love the hat!",2024-12-01T16:47:12Z,https://www.youtube.com/watch?v=2hv3KOU6aj8,US,Arizona,just ordered the hat that andrew is wearing from arizona tortoise compound website love the hat,Purchase Related,Turtles / Tortoises
YouTube,radiated tortoise pet,Turtles / Tortoises,0WNkhEx8Ans,Baby Radiated Tortoise!,,UgxpwrguXNQ6HZtV0mV4AaABAg,My dream tortoise. Hard to obtain in Indiana.,2025-06-22T14:25:18Z,https://www.youtube.com/watch?v=0WNkhEx8Ans,US,Indiana,my dream tortoise hard to obtain in indiana,Purchase Related,Turtles / Tortoises
YouTube,radiated tortoise pet,Turtles / Tortoises,E6jNdg0hKWU,World’s Most Popular Pet Tortoise?,tortoise #gardenstatetortoise #babytortoise The red foot tortoise is historically one of the most beloved tortoise species in the world ...,UgwdIMqDeUdoKqMhwkZ4AaABAg,I just bought a baby cherry head!  I am in love!  Should I get a friend for it to grow up with?,2025-10-15T04:34:01Z,https://www.youtube.com/watch?v=E6jNdg0hKWU,US,US (text signal),i just bought a baby cherry head i am in love should i get a friend for it to grow up with,Purchase Related,Turtles / Tortoises
YouTube,radiated tortoise pet,Turtles / Tortoises,RQ2g3dSXPE8,Adorable Little Leopard Tortoise!! 😍🐢,SUBSCRIBE for more of The Reptile Zoo! - http://bit.ly/2kCIBAl Check out and follow us on our socials! Facebook: ...,UgzStDGGGy61Kz9T3714AaABAg,Wait you have to have four inch tortoises in Cali? What if I want a tiny baby?!? Wtf?,2025-07-13T00:37:00Z,https://www.youtube.com/watch?v=RQ2g3dSXPE8,US,US (text signal),wait you have to have four inch tortoises in cali what if i want a tiny baby wtf,Purchase Related,Turtles / Tortoises
YouTube,radiated tortoise pet,Turtles / Tortoises,AG399oB0mmg,Don&#39;t Get A Pet Tortoise Until You Watch This!,Tortoises are not easy reptiles to keep. But man are they rewarding! Let's go over why Tortoises might not be for you but are totally ...,UgzhxZO4zUBRK1VwjFx4AaABAg,"My Granny had one back in the 70's. I've wanted one all my life. I'm 51 now and have the time, resources. Saw one yesterday and I'm planning on bringing it home. I've discussed it with my daughter, she's aware that it will likely out live me, and it will then pass on to her.",2025-03-27T10:36:38Z,https://www.youtube.com/watch?v=AG399oB0mmg,US,US (text signal),my granny had one back in the 70's i've wanted one all my life i'm 51 now and have the time resources saw one yesterday and i'm planning on bringing it home i've discussed it with my daughter she's aware that it will likely out live me and it will then pass on to her,Purchase Related,Turtles / Tortoises
YouTube,radiated tortoise pet,Turtles / Tortoises,AG399oB0mmg,Don&#39;t Get A Pet Tortoise Until You Watch This!,Tortoises are not easy reptiles to keep. But man are they rewarding! Let's go over why Tortoises might not be for you but are totally ...,UgxikLMbOznGlHRzqvF4AaABAg,If I lived somewhere tropical I would totally get one and have an awesome outdoor space for them. Sadly I live in north NY 😭,2021-08-05T13:16:41Z,https://www.youtube.com/watch?v=AG399oB0mmg,US,US (text signal),if i lived somewhere tropical i would totally get one and have an awesome outdoor space for them sadly i live in north ny,Purchase Related,Turtles / Tortoises
YouTube,russian steppe tortoise pet,Turtles / Tortoises,sR2bRuTbKZo,Everything You Need To Know About Russian Tortoises!,"Check out all the essentials you need for your reptile or Bearded Dragon: https://linktr.ee/reptilehq. Russian tortoises are small, ...",Ugzw7q4-DXcUTrmvtmF4AaABAg,coming from Washington I just found a Russian tortoise at Petsmart and I’m debating if I want to get it or not because they requirements but it’s a beautiful creature,2024-06-22T00:15:40Z,https://www.youtube.com/watch?v=sR2bRuTbKZo,US,Washington,coming from washington i just found a russian tortoise at petsmart and i m debating if i want to get it or not because they requirements but it s a beautiful creature,Purchase Related,Turtles / Tortoises
YouTube,russian steppe tortoise pet,Turtles / Tortoises,arg7d-d-CeM,All About Russian Tortoises!,"Various species of tortoise have ""gone mainstream"" across the globe when it comes to the trade involved with them. Sulcata, red ...",UgzYqGMWSt_62Xlt7Ix4AaABAg,I got my big female because she was found wandering down the street in a local neighborhood. She's very outgoing and friendly. I love her bunches❤ and bought a male too. It would be great if they were to breed since numbers for these guys are declining.,2023-04-25T22:30:58Z,https://www.youtube.com/watch?v=arg7d-d-CeM,US,US (text signal),i got my big female because she was found wandering down the street in a local neighborhood she's very outgoing and friendly i love her bunches and bought a male too it would be great if they were to breed since numbers for these guys are declining,Purchase Related,Turtles / Tortoises
